tweetid,userid,user_display_name,tweet_time,Crime,Crime_keywords,Traffic,Traffic_keywords,Weather (Regular),Weather (Regular)_keywords,Weather (Extreme),Weather (Extreme)_keywords,Events,Events_keywords,Politics,Politics_keywords,Lifestyle,Lifestyle_keywords,Technology,Technology_keywords,Science,Science_keywords,Health,Health_keywords,City Hall types stories,City Hall types stories_keywords,Economy,Economy_keywords,Business,Business_keywords,Entertainment,Entertainment_keywords,Sports,Sports_keywords,2nd Amendment,2nd Amendment_keywords,Education,Education_keywords,Travel,Travel_keywords,Obituaries,Obituaries_keywords,Stock Exchange,Stock Exchange_keywords,Immigration,Immigration_keywords,Religion,Religion_keywords,Race,Race_keywords,Terrorism,Terrorism_keywords,Leisure,Leisure_keywords,Courthouse types stories,Courthouse types stories_keywords,Russian Sphere,Russian Sphere_keywords,State House types stories,State House types stories_keywords,Abortion,Abortion_keywords
720429384058798080,2587843805,KansasCityDailyNews,2016-04-14 01:52:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720278116300492800,3074013672,Oakland Online,2016-04-13 15:50:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('game',)",1.0,"('sport',)",,,,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,,,,,,
719693318104285184,2587843805,KansasCityDailyNews,2016-04-12 01:07:00,0.0,(),0.0,(),0.0,(),0.0,(),,,2.0,"('clinton', 'obama')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719783000000000000,2591847731,Boston Today,2016-04-12 07:02:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,2.0,"('money', 'worker')",1.0,"('worker',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720611873821884416,2494112058,San Jose Daily,2016-04-14 13:57:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720702687843487744,2601235821,Pittsburgh Today,2016-04-14 19:58:00,0.0,(),0.0,(),0.0,(),1.0,"('wild',)",,,,,,,,,,,,,,,1.0,"('price',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721499000000000000,2591847731,Boston Today,2016-04-17 00:41:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('illness',)",,,,,,,,,2.0,"('coach', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719584703511048192,2494112058,San Jose Daily,2016-04-11 17:55:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('learn',)",,,,,,,,,,,,,,,,,,,,,,,,
721123824960339968,2495567768,San Francisco Daily,2016-04-15 23:51:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720678415536226304,2495567768,San Francisco Daily,2016-04-14 18:21:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720001165597880320,2495567768,San Francisco Daily,2016-04-12 21:30:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720134362507780096,3074563039,St. Louis Online,2016-04-13 06:19:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,2.0,"('business', 'worker')",2.0,"('business', 'worker')",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719890000000000000,2587843805,KansasCityDailyNews,2016-04-12 14:09:00,1.0,"('felony',)",0.0,(),1.0,"('spring',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('felony',)",,,,,,
719600045369131008,2601235821,Pittsburgh Today,2016-04-11 18:56:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('baseball',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719869260877529088,2495567768,San Francisco Daily,2016-04-12 12:46:00,2.0,"('arrest', 'police')",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('indian',)",,,,,,,,,,,,
720153440807038976,2630842499,San Diego Daily,2016-04-13 07:35:00,,,1.0,"('passenger',)",,,,,,,1.0,"('gop',)",,,,,,,,,,,1.0,"('business',)",,,1.0,"('business',)",,,,,,,2.0,"('airline', 'passenger')",,,,,,,,,,,,,,,,,,,,,,
720218102424739840,2495567768,San Francisco Daily,2016-04-13 11:52:00,0.0,(),1.0,"('car',)",1.0,"('hail',)",0.0,(),,,,,,,,,,,,,1.0,"('mayor',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721119000000000000,2587843805,KansasCityDailyNews,2016-04-15 23:33:00,0.0,(),0.0,(),0.0,(),0.0,(),,,2.0,"('delegate', 'politics')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720675912975450112,2587843805,KansasCityDailyNews,2016-04-14 18:11:00,1.0,"('prosecutor',)",0.0,(),0.0,(),0.0,(),,,1.0,"('trump',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720813919309172736,2753211010,Phoenix Daily News,2016-04-15 03:20:00,,,0.0,(),0.0,(),0.0,(),,,,,1.0,"('book',)",,,,,,,,,,,,,,,,,,,1.0,"('school',)",,,,,,,,,,,,,,,,,,,,,,,,
721048923964461056,2494112058,San Jose Daily,2016-04-15 18:53:00,0.0,(),0.0,(),0.0,(),0.0,(),1.0,"('open',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721773887726309376,3074563039,St. Louis Online,2016-04-17 18:54:00,,,0.0,(),1.0,"('freeze',)",,,,,,,,,,,,,,,,,1.0,"('business',)",1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721376172827803648,3074563039,St. Louis Online,2016-04-16 16:34:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('close',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719650000000000000,2494112058,San Jose Daily,2016-04-11 22:16:00,0.0,(),0.0,(),1.0,"('air',)",0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720221113804914688,3899481526,Syria Today,2016-04-13 12:04:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719732786018406400,3074563039,St. Louis Online,2016-04-12 03:44:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,,,,,,
719428875235635200,2494112058,San Jose Daily,2016-04-11 07:36:00,,,0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,1.0,"('cancer',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721838751131930624,2928870434,Newspeak Daily,2016-04-17 23:12:00,,,0.0,(),0.0,(),0.0,(),,,2.0,"('clinton', 'politics')",,,,,,,,,,,1.0,"('tax',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719652390190747648,2495567768,San Francisco Daily,2016-04-11 22:24:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('drive',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720375714113949696,2587843805,KansasCityDailyNews,2016-04-13 22:18:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720103845653843968,2928870434,Newspeak Daily,2016-04-13 04:18:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,2.0,"('cancer', 'health')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719844628711669760,2591847731,Boston Today,2016-04-12 11:08:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721721351082348544,2611151319,Seattle Post,2016-04-17 15:25:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720122472138477568,2753211010,Phoenix Daily News,2016-04-13 05:32:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719607123940745216,2601235821,Pittsburgh Today,2016-04-11 19:24:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('golf',)",,,1.0,"('master',)",,,,,,,,,,,,,,,,,,,,,,,,
720779864853192704,2494112058,San Jose Daily,2016-04-15 01:04:00,1.0,"('accuse',)",0.0,(),0.0,(),,,,,,,,,,,,,2.0,"('dental', 'patient')",,,,,,,,,1.0,"('court',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719691628068253696,2630842499,San Diego Daily,2016-04-12 01:00:00,0.0,(),0.0,(),0.0,(),0.0,(),,,2.0,"('politics', 'rally')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719536000000000000,3074563039,St. Louis Online,2016-04-11 14:42:00,,,,,,,,,,,,,1.0,"('craft',)",,,,,,,,,1.0,"('business',)",1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,1.0,"('short',)",,,,,,,,,,,,,,,,,,
720358137497133056,2928870434,Newspeak Daily,2016-04-13 21:08:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('health',)",,,,,1.0,"('food',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721575024658808832,2611151319,Seattle Post,2016-04-17 05:44:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719670526830968832,2495567768,San Francisco Daily,2016-04-11 23:36:00,,,0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('death',)",1.0,"('question',)",,,,,,,,,,,,,,,1.0,"('mourn',)",,,,,,,,,,,,,,,,,,,,
721741000700366848,2601235821,Pittsburgh Today,2016-04-17 16:43:00,1.0,"('arrest',)",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720761000000000000,2630842499,San Diego Daily,2016-04-14 23:50:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721419783514628096,3074563039,St. Louis Online,2016-04-16 19:27:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('business',)",1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720826927636811776,2495567768,San Francisco Daily,2016-04-15 04:11:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('science',)",,,,,,,,,,,,,,,,,,,,,,,,
721219005629878272,2495567768,San Francisco Daily,2016-04-16 06:09:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719816526577201152,3899481526,Syria Today,2016-04-12 09:16:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('border',)",,,,,,,,,,,2.0,"('syria', 'turkey')",,,,
720819446202236928,2587843805,KansasCityDailyNews,2016-04-15 03:42:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721177735897292800,2630842499,San Diego Daily,2016-04-16 03:25:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,"('jury', 'testimony')",,,,,,
719462000000000000,2587843805,KansasCityDailyNews,2016-04-11 09:48:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('starbucks',)",,,1.0,"('run',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720007159245766656,2611151319,Seattle Post,2016-04-12 21:54:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,1.0,"('beach',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720659804868378624,2495567768,San Francisco Daily,2016-04-14 17:07:00,2.0,"('prison', 'violence')",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721681193742131200,2611151319,Seattle Post,2016-04-17 12:46:00,,,0.0,(),0.0,(),,,,,,,1.0,"('entertainment',)",,,,,,,,,,,,,2.0,"('cinema', 'entertainment')",,,,,,,,,,,,,,,,,,,,,2.0,"('cinema', 'museum')",,,,,,,,
721796787049082880,2630842499,San Diego Daily,2016-04-17 20:25:00,1.0,"('police',)",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719426364353306624,2587843805,KansasCityDailyNews,2016-04-11 07:26:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720877963491696640,2494112058,San Jose Daily,2016-04-15 07:34:00,0.0,(),1.0,"('bus',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721396572534116352,2611151319,Seattle Post,2016-04-16 17:55:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719476251317182464,3899481526,Syria Today,2016-04-11 10:44:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('border',)",,,,,,,,,,,,,,,,
721091738199175168,3074013672,Oakland Online,2016-04-15 21:44:00,0.0,(),0.0,(),0.0,(),0.0,(),,,2.0,"('politics', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719940625852866560,2495567768,San Francisco Daily,2016-04-12 17:29:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721161955675754496,2587843805,KansasCityDailyNews,2016-04-16 02:23:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('business',)",1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720695568431849472,2587843805,KansasCityDailyNews,2016-04-14 19:29:00,0.0,(),0.0,(),1.0,"('earthquake',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720979908948676608,2611151319,Seattle Post,2016-04-15 14:19:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,2.0,"('league', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
721830625817206784,2587843805,KansasCityDailyNews,2016-04-17 22:40:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,1.0,"('scientist',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721353319252230144,2611151319,Seattle Post,2016-04-16 15:03:00,1.0,"('police',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('department',)",,,,,,,,,,,,,,,,,1.0,"('justice',)",,,,,,
719323035547803648,2753211010,Phoenix Daily News,2016-04-11 00:35:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720997619456081920,2928870434,Newspeak Daily,2016-04-15 15:30:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,2.0,"('health', 'vaccine')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720483648814886912,2495567768,San Francisco Daily,2016-04-14 05:27:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720382625924276224,2928870434,Newspeak Daily,2016-04-13 22:46:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,3.0,"('brain', 'doctor', 'health')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720357533165072384,2495567768,San Francisco Daily,2016-04-13 21:06:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,2.0,"('cdc', 'virus')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720286451397603328,2587843805,KansasCityDailyNews,2016-04-13 16:24:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('business',)",1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720269045346361344,2611151319,Seattle Post,2016-04-13 15:14:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721339885001383936,2591847731,Boston Today,2016-04-16 14:10:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,2.0,"('money', 'profit')",,,1.0,"('actor',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719564229968179200,2753211010,Phoenix Daily News,2016-04-11 16:34:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720233418315796480,2591847731,Boston Today,2016-04-13 12:53:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('money',)",1.0,"('ford',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720118972708950016,2495567768,San Francisco Daily,2016-04-13 05:18:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721471266767548416,2601235821,Pittsburgh Today,2016-04-16 22:52:00,1.0,"('police',)",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720368996474695680,2928870434,Newspeak Daily,2016-04-13 21:52:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('health',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720968617492238336,2494112058,San Jose Daily,2016-04-15 13:34:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719555779590684672,2587843805,KansasCityDailyNews,2016-04-11 16:00:00,,,0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('bomb',)",,,,,,,,,,
721488818726178816,2587843805,KansasCityDailyNews,2016-04-17 00:01:00,1.0,"('want',)",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721202347892875264,2494112058,San Jose Daily,2016-04-16 05:03:00,,,0.0,(),0.0,(),0.0,(),1.0,"('playoff',)",,,,,,,,,,,,,,,,,,,3.0,"('nba', 'playoff', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719527835451400192,3899481526,Syria Today,2016-04-11 14:09:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('militant',)",,,,,1.0,"('syria',)",,,,
720378026479857664,2928870434,Newspeak Daily,2016-04-13 22:28:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,2.0,"('health', 'medical')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719919651694587904,2495567768,San Francisco Daily,2016-04-12 16:06:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719399185506705408,2495567768,San Francisco Daily,2016-04-11 05:38:00,1.0,"('police',)",0.0,(),0.0,(),,,,,,,1.0,"('hunt',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('hunt',)",,,,,,,,
720054304980086784,2591847731,Boston Today,2016-04-13 01:01:00,,,0.0,(),0.0,(),0.0,(),1.0,"('final',)",,,,,,,,,,,,,,,,,,,2.0,"('final', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719972991254179840,2928870434,Newspeak Daily,2016-04-12 19:38:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,2.0,"('cancer', 'health')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720874554000736256,2591847731,Boston Today,2016-04-15 07:21:00,,,0.0,(),0.0,(),,,,,1.0,"('politics',)",,,,,,,,,,,,,,,,,1.0,"('close',)",,,,,,,,,,,,,,,,,,,,,,,1.0,"('russia',)",,,,
721210434544492544,3074563039,St. Louis Online,2016-04-16 05:35:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,2.0,"('mlb', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720771267591151616,2587843805,KansasCityDailyNews,2016-04-15 00:30:00,,,0.0,(),0.0,(),0.0,(),,,2.0,"('clinton', 'politics')",,,,,,,,,,,,,,,1.0,"('cnn',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721756521013481472,2753211010,Phoenix Daily News,2016-04-17 17:45:00,,,0.0,(),0.0,(),0.0,(),,,,,1.0,"('swim',)",,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719925686035570688,2587843805,KansasCityDailyNews,2016-04-12 16:30:00,,,0.0,(),0.0,(),,,,,3.0,"('clinton', 'politics', 'trump')",,,,,,,,,1.0,"('question',)",,,,,,,,,,,,,,,,,,,,,,,1.0,"('white',)",,,,,,,,,,,,
719507866869043200,2495567768,San Francisco Daily,2016-04-11 12:50:00,0.0,(),2.0,"('car', 'pedestrian')",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721115253702955008,2591847731,Boston Today,2016-04-15 23:17:00,,,0.0,(),0.0,(),,,,,1.0,"('clinton',)",,,,,,,,,,,1.0,"('money',)",,,,,,,,,,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,,,,,,
720073082338082816,2587843805,KansasCityDailyNews,2016-04-13 02:16:00,0.0,(),0.0,(),0.0,(),0.0,(),,,2.0,"('politics', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721814450131480576,2601235821,Pittsburgh Today,2016-04-17 21:35:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720297926245752832,2928870434,Newspeak Daily,2016-04-13 17:09:00,,,0.0,(),0.0,(),0.0,(),,,2.0,"('clinton', 'politics')",,,,,,,,,,,1.0,"('tax',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721114964811915264,2928870434,Newspeak Daily,2016-04-15 23:16:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,4.0,"('breast', 'cancer', 'drug', 'health')",,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('black',)",,,,,,,,,,,,
720228597202432000,2611151319,Seattle Post,2016-04-13 12:34:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720253685981323264,2587843805,KansasCityDailyNews,2016-04-13 14:13:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719894000000000000,2611151319,Seattle Post,2016-04-12 14:23:00,,,,,,,,,1.0,"('opera',)",,,1.0,"('entertainment',)",,,,,,,,,,,,,2.0,"('entertainment', 'opera')",1.0,"('star',)",,,,,1.0,"('star',)",,,,,,,,,,,,,,,,,,,,,,
721583377543876608,2494112058,San Jose Daily,2016-04-17 06:17:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('drive',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719857612448096256,3074013672,Oakland Online,2016-04-12 12:00:00,0.0,(),0.0,(),0.0,(),0.0,(),,,3.0,"('politics', 'rally', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719318094976405504,2601235821,Pittsburgh Today,2016-04-11 00:16:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('starbucks',)",,,1.0,"('run',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720268401428463616,3899481526,Syria Today,2016-04-13 15:12:00,,,0.0,(),0.0,(),0.0,(),,,2.0,"('election', 'vote')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('judicial',)",,,,,,
721410615521062912,2601235821,Pittsburgh Today,2016-04-16 18:51:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719558987515957248,2611151319,Seattle Post,2016-04-11 16:13:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('report',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721095793134870528,2601235821,Pittsburgh Today,2016-04-15 22:00:00,0.0,(),1.0,"('hold',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
721187000000000000,3074563039,St. Louis Online,2016-04-16 04:02:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721472492183814144,2495567768,San Francisco Daily,2016-04-16 22:57:00,0.0,(),0.0,(),0.0,(),0.0,(),,,2.0,"('delegate', 'republican')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719640840373542912,2601235821,Pittsburgh Today,2016-04-11 21:38:00,3.0,"('accuse', 'arrest', 'cop')",0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('sex',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
