tweetid,userid,user_display_name,tweet_time,Health,Health_keywords,Traffic,Traffic_keywords,Weather (Regular),Weather (Regular)_keywords,Weather (Extreme),Weather (Extreme)_keywords,Crime,Crime_keywords,Lifestyle,Lifestyle_keywords,Travel,Travel_keywords,Leisure,Leisure_keywords,City Hall types stories,City Hall types stories_keywords,Obituaries,Obituaries_keywords,Sports,Sports_keywords,Politics,Politics_keywords,Events,Events_keywords,Business,Business_keywords,Education,Education_keywords,Terrorism,Terrorism_keywords,Entertainment,Entertainment_keywords,Economy,Economy_keywords,Courthouse types stories,Courthouse types stories_keywords,Race,Race_keywords,Technology,Technology_keywords,Religion,Religion_keywords,Stock Exchange,Stock Exchange_keywords,Russian Sphere,Russian Sphere_keywords,State House types stories,State House types stories_keywords,Immigration,Immigration_keywords,2nd Amendment,2nd Amendment_keywords,Science,Science_keywords
7.82e+17,2753338899,San Antonio Top News,2016-10-02 1:51:00,,,,,,,,,,,1.0,"('dance',)",,,1.0,"('dance',)",1.0,"('mayor',)",,,,,,,,,1.0,"('manager',)",1.0,"('scholarship',)",,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2620614029,Philadelphia Online,2016-09-26 21:30:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('fair',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2547141851,Chicago Daily News,2016-09-28 1:02:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('job',)",,,,,,,,,,,,,,,,,,,,
7.82e+17,3071479646,Baltimore Online,2016-09-29 17:14:00,,,,,1.0,"('air',)",,,,,1.0,"('park',)",1.0,"('park',)",1.0,"('park',)",,,,,,,,,,,,,1.0,"('college',)",,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2587843805,KansasCityDailyNews,2016-09-29 19:25:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('secretary',)",,,,,,,,,,,,,1.0,"('judge',)",,,,,,,,,,,,,,,,,,
7.82e+17,2743327187,Washington Online,2016-10-01 12:20:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,3074563039,St. Louis Online,2016-09-27 5:29:00,,,0.0,(),0.0,(),0.0,(),,,1.0,"('club',)",,,,,,,,,,,1.0,"('private',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2495567768,San Francisco Daily,2016-09-29 21:31:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,2.0,"('ceo', 'fargo')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2620614029,Philadelphia Online,2016-09-27 15:25:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,2530830345,New Orleans Online,2016-09-26 13:27:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,2.0,"('clinton', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,2587843805,KansasCityDailyNews,2016-09-26 1:23:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('program',)",,,,,,,,,,,,,,,,,,,,,,,,,,
7.83e+17,2591847731,Boston Today,2016-10-02 9:36:00,,,0.0,(),,,,,1.0,"('party',)",1.0,"('party',)",,,,,,,,,,,1.0,"('political',)",1.0,"('party',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,2591847731,Boston Today,2016-09-26 15:05:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,3.0,"('election', 'politics', 'voter')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2547141851,Chicago Daily News,2016-10-01 0:57:00,,,0.0,(),0.0,(),0.0,(),1.0,"('torture',)",,,,,,,,,,,,,1.0,"('protest',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83e+17,3074563039,St. Louis Online,2016-10-02 18:38:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2611151319,Seattle Post,2016-10-01 21:32:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('wolf',)",,,,,1.0,"('manager',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,2753146444,Cleveland Online,2016-09-26 10:24:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,2.0,"('clinton', 'politics')",,,1.0,"('penny',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83e+17,2530830345,New Orleans Online,2016-10-02 16:07:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('drive',)",,,1.0,"('shoot',)",,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2620614029,Philadelphia Online,2016-10-01 0:14:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('court',)",1.0,"('referendum',)",,,,,,,,,,,,,1.0,"('judge',)",,,,,,,,,,,,,,,,,,
7.81e+17,2753211010,Phoenix Daily News,2016-09-29 1:48:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,2.0,"('politics', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2570017414,Memphis Online,2016-09-30 13:28:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('justice',)",,,,,,,,,,,,,,,,,,
7.81e+17,2547141851,Chicago Daily News,2016-09-27 21:52:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,1.0,"('bear',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2530830345,New Orleans Online,2016-09-27 5:45:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2743327187,Washington Online,2016-10-01 14:37:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2571870453,Detroit Daily News,2016-09-30 19:48:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,3074013672,Oakland Online,2016-09-26 2:39:00,,,0.0,(),0.0,(),,,1.0,"('law',)",,,,,,,,,,,,,2.0,"('politics', 'trump')",,,,,,,,,,,,,1.0,"('law',)",,,,,,,,,,,,,,,,,,
7.83e+17,3074563039,St. Louis Online,2016-10-02 14:51:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2577082467,Cincinnati Today,2016-09-28 21:11:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('government',)",1.0,"('open',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2630842499,San Diego Daily,2016-09-27 9:26:00,,,0.0,(),0.0,(),0.0,(),3.0,"('crime', 'fbi', 'murder')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('data',)"
7.8e+17,2753338899,San Antonio Top News,2016-09-26 18:48:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2620614029,Philadelphia Online,2016-09-28 21:25:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2624554209,Los Angeles Daily,2016-09-27 22:07:00,,,,,,,,,,,1.0,"('dance',)",1.0,"('star',)",1.0,"('dance',)",,,,,1.0,"('star',)",,,,,,,,,,,1.0,"('performance',)",,,,,,,,,,,,,,,,,,,,,,
7.81e+17,3071479646,Baltimore Online,2016-09-28 16:21:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('political',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2547141851,Chicago Daily News,2016-09-29 21:04:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,1.0,"('bear',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2587843805,KansasCityDailyNews,2016-09-27 16:12:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,1.0,"('report',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2530830345,New Orleans Online,2016-10-02 0:59:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2620614029,Philadelphia Online,2016-09-29 19:57:00,1.0,"('drug',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('run',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,3074563039,St. Louis Online,2016-09-30 23:22:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2530830345,New Orleans Online,2016-09-27 23:08:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('immigration',)",,,,
7.82e+17,2753211010,Phoenix Daily News,2016-09-30 13:29:00,,,0.0,(),0.0,(),0.0,(),1.0,"('custody',)",,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83e+17,3071479646,Baltimore Online,2016-10-02 14:39:00,,,1.0,"('car',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,3071479646,Baltimore Online,2016-10-01 3:55:00,,,0.0,(),0.0,(),0.0,(),2.0,"('arrest', 'cop')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('black',)",,,,,,,,,,,,,,,,
7.81e+17,2495567768,San Francisco Daily,2016-09-28 15:35:00,,,0.0,(),1.0,"('earthquake',)",0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2753211010,Phoenix Daily News,2016-09-27 6:59:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2587843805,KansasCityDailyNews,2016-09-28 19:56:00,1.0,"('death',)",0.0,(),0.0,(),0.0,(),2.0,"('defendant', 'prison')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83e+17,2587843805,KansasCityDailyNews,2016-10-02 19:48:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('valero',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2587843805,KansasCityDailyNews,2016-09-28 11:15:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,1.0,"('game',)",,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2587843805,KansasCityDailyNews,2016-09-29 12:32:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2571870453,Detroit Daily News,2016-09-27 12:01:00,,,1.0,"('car',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2495567768,San Francisco Daily,2016-09-27 12:20:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,2.0,"('clinton', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,3074013672,Oakland Online,2016-09-27 17:28:00,,,1.0,"('hold',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,3.0,"('clinton', 'politics', 'rally')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,3074563039,St. Louis Online,2016-09-29 12:49:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('business',)",,,,,1.0,"('business',)",2.0,"('business', 'job')",,,,,,,,,,,,,,,,,,,,
7.81e+17,2601235821,Pittsburgh Today,2016-09-27 3:37:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,2.0,"('business', 'manager')",,,,,1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,
7.8e+17,2944766250,Atlanta Online,2016-09-26 15:17:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2495567768,San Francisco Daily,2016-09-30 0:59:00,,,0.0,(),0.0,(),0.0,(),3.0,"('accuse', 'arrest', 'police')",,,,,,,,,,,,,,,,,,,1.0,"('teacher',)",,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,2587843805,KansasCityDailyNews,2016-09-26 18:27:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2753338899,San Antonio Top News,2016-09-30 21:56:00,,,,,,,,,1.0,"('arrest',)",1.0,"('park',)",1.0,"('park',)",,,,,,,,,,,,,,,1.0,"('austin',)",,,,,,,,,,,,,,,,,,,1.0,"('act',)",,,,,,
7.83e+17,2571870453,Detroit Daily News,2016-10-02 18:23:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2571870453,Detroit Daily News,2016-09-27 23:10:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('live',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,3071479646,Baltimore Online,2016-09-28 3:00:00,,,0.0,(),0.0,(),,,,,,,,,,,1.0,"('mayor',)",,,,,2.0,"('candidate', 'election')",,,1.0,"('general',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2611151319,Seattle Post,2016-09-30 9:53:00,1.0,"('sex',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('school',)",,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2495567768,San Francisco Daily,2016-09-30 18:23:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,3074563039,St. Louis Online,2016-09-26 11:16:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('union',)",,,,,,,,,,,,,,,,,,,,
7.82e+17,3071479646,Baltimore Online,2016-09-30 21:43:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('protest',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2928870434,Newspeak Daily,2016-09-30 14:23:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,3074563039,St. Louis Online,2016-10-02 1:01:00,,,1.0,"('transit',)",0.0,(),0.0,(),1.0,"('violation',)",,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('pay',)",,,,,,,,,,,,,,,,,,,,
7.82e+17,2547141851,Chicago Daily News,2016-09-30 1:08:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('sox',)",,,,,1.0,"('sale',)",,,,,,,,,,,1.0,"('white',)",,,,,,,,,,,,,,,,
7.8e+17,2530830345,New Orleans Online,2016-09-26 5:23:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('football',)",,,,,,,1.0,"('school',)",,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,3071479646,Baltimore Online,2016-10-01 19:07:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2495567768,San Francisco Daily,2016-09-30 12:50:00,1.0,"('sexual',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('trump',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,2928870434,Newspeak Daily,2016-09-26 17:13:00,2.0,"('health', 'nurse')",1.0,"('train',)",0.0,(),0.0,(),,,,,1.0,"('train',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2495567768,San Francisco Daily,2016-10-01 14:44:00,,,2.0,"('pedestrian', 'vehicle')",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2611151319,Seattle Post,2016-09-28 21:10:00,1.0,"('death',)",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83e+17,2630842499,San Diego Daily,2016-10-02 15:58:00,,,0.0,(),0.0,(),,,1.0,"('law',)",,,,,,,,,,,1.0,"('court',)",,,,,,,,,,,,,,,1.0,"('law',)",,,,,,,,,,,,,,,,,,
7.82e+17,3074563039,St. Louis Online,2016-10-01 3:47:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,3074563039,St. Louis Online,2016-09-30 1:38:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2624554209,Los Angeles Daily,2016-09-29 22:40:00,,,1.0,"('freeway',)",0.0,(),0.0,(),1.0,"('police',)",,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,3071479646,Baltimore Online,2016-09-28 19:59:00,1.0,"('sexual',)",0.0,(),0.0,(),0.0,(),1.0,"('police',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2537507303,El Paso Top News,2016-09-27 15:22:00,,,0.0,(),0.0,(),0.0,(),2.0,"('accuse', 'police')",,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,2587843805,KansasCityDailyNews,2016-09-26 14:57:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,2.0,"('clinton', 'politics')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2571870453,Detroit Daily News,2016-09-26 20:41:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,1.0,"('pizza',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2530830345,New Orleans Online,2016-09-28 21:31:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('business',)",,,,,1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,
7.8e+17,2928870434,Newspeak Daily,2016-09-26 19:30:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,2.0,"('politics', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2743327187,Washington Online,2016-09-30 16:32:00,,,0.0,(),0.0,(),0.0,(),1.0,"('accuse',)",,,,,,,,,,,,,3.0,"('clinton', 'politics', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,2547141851,Chicago Daily News,2016-09-26 15:55:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2753211010,Phoenix Daily News,2016-10-02 5:12:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('candidate',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,3071479646,Baltimore Online,2016-10-01 0:37:00,1.0,"('death',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,2.0,"('academy', 'student')",,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2587843805,KansasCityDailyNews,2016-09-27 19:14:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,1.0,"('budget',)",,,,,,,,,,,1.0,"('university',)",,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2547141851,Chicago Daily News,2016-09-28 0:18:00,1.0,"('disease',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('rally',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,3899481526,Syria Today,2016-09-28 19:22:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2547141851,Chicago Daily News,2016-09-26 23:58:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,1.0,"('mayor',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,3071479646,Baltimore Online,2016-09-26 15:12:00,,,0.0,(),0.0,(),,,,,1.0,"('nightlife',)",,,1.0,"('nightlife',)",,,,,,,,,,,,,,,,,,,,,,,2.0,"('black', 'latino')",,,,,,,,,,,,,,,,
7.82e+17,2547141851,Chicago Daily News,2016-09-30 18:16:00,,,0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('bear',)",1.0,"('quarterback',)",,,,,,,,,,,1.0,"('game',)",,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2753338899,San Antonio Top News,2016-09-29 16:05:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,1.0,"('game',)",,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2944766250,Atlanta Online,2016-09-27 2:00:00,,,1.0,"('truck',)",0.0,(),0.0,(),,,,,,,,,,,,,2.0,"('coach', 'run')",,,,,,,1.0,"('student',)",,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2620614029,Philadelphia Online,2016-09-29 3:44:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2753211010,Phoenix Daily News,2016-09-29 19:28:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,2.0,"('election', 'politics')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83e+17,2752677905,New York City Today,2016-10-02 21:02:00,,,0.0,(),0.0,(),0.0,(),2.0,"('arrest', 'murder')",,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83e+17,2587843805,KansasCityDailyNews,2016-10-02 19:34:00,,,1.0,"('car',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('run',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,3071479646,Baltimore Online,2016-09-27 16:40:00,,,0.0,(),0.0,(),0.0,(),2.0,"('arson', 'crime')",,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2753146444,Cleveland Online,2016-09-29 0:43:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('measure',)"
7.82e+17,2753338899,San Antonio Top News,2016-09-30 14:20:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,2.0,"('school', 'teacher')",,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2530830345,New Orleans Online,2016-09-27 16:38:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('food',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,3071479646,Baltimore Online,2016-09-26 18:08:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,2.0,"('job', 'money')",,,,,,,,,,,,,,,,,,,,
7.82e+17,2547141851,Chicago Daily News,2016-09-29 18:19:00,,,0.0,(),0.0,(),0.0,(),1.0,"('murder',)",,,,,,,,,,,,,,,,,1.0,"('capital',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2530830345,New Orleans Online,2016-09-27 0:27:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('energy',)"
7.81e+17,2530830345,New Orleans Online,2016-09-28 20:23:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2495567768,San Francisco Daily,2016-10-01 1:17:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('plea',)",,,,,,,,,,,,,,,,,,
7.82e+17,3074563039,St. Louis Online,2016-10-02 1:24:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,3074563039,St. Louis Online,2016-09-28 1:28:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('politics',)",,,,,,,,,,,1.0,"('tax',)",,,,,,,,,,,,,,,,,,,,
7.81e+17,3899481526,Syria Today,2016-09-29 13:45:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('isi',)",,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2530830345,New Orleans Online,2016-09-27 22:36:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,3899481526,Syria Today,2016-09-29 15:02:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,3.0,"('congress', 'obama', 'veto')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2587843805,KansasCityDailyNews,2016-09-29 18:57:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2753338899,San Antonio Top News,2016-09-28 0:02:00,1.0,"('death',)",0.0,(),0.0,(),0.0,(),1.0,"('murder',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
